elapsed_sec,run_id,leg,temp_c,humidity_pct,status,data_missing
65,4,highway_transit,4.95,50.1,OK,False
66,4,highway_transit,5.15,52.5,OK,False
67,4,highway_transit,5.15,52.7,OK,False
68,4,highway_transit,5.16,52.3,OK,False
69,4,highway_transit,4.88,52.4,OK,False
70,4,highway_transit,5.15,51.5,OK,False
71,4,highway_transit,4.86,48.2,OK,False
72,4,highway_transit,4.82,50.8,OK,False
73,4,highway_transit,4.94,47.5,OK,False
74,4,highway_transit,5.04,49.4,OK,False
75,4,highway_transit,4.89,48.1,OK,False
76,4,highway_transit,5.02,50.6,OK,False
77,4,highway_transit,4.83,49.9,OK,False
78,4,highway_transit,5.13,49.6,OK,False
79,4,highway_transit,5.12,52.0,OK,False
80,4,highway_transit,4.89,48.9,OK,False
81,4,highway_transit,5.1,52.8,OK,False
82,4,highway_transit,4.87,52.8,OK,False
83,4,highway_transit,4.8,48.9,OK,False
84,4,highway_transit,4.99,50.4,OK,False
85,4,highway_transit,5.01,51.0,OK,False
86,4,highway_transit,4.8,48.5,OK,False
87,4,highway_transit,4.92,49.9,OK,False
88,4,highway_transit,4.89,52.8,OK,False
89,4,highway_transit,4.88,50.8,OK,False
90,4,customs_hub_hold,5.97,57.0,OK,False
91,4,customs_hub_hold,5.94,57.8,OK,False
92,4,customs_hub_hold,5.81,56.3,OK,False
93,4,customs_hub_hold,5.9,54.0,OK,False
94,4,customs_hub_hold,5.85,53.9,OK,False
95,4,customs_hub_hold,6.12,54.9,OK,False
96,4,customs_hub_hold,6.1,57.6,OK,False
97,4,customs_hub_hold,5.86,54.8,OK,False
98,4,customs_hub_hold,5.87,56.7,OK,False
99,4,customs_hub_hold,5.89,52.6,OK,False
100,4,customs_hub_hold,5.84,53.5,OK,False
101,4,customs_hub_hold,6.11,52.0,OK,False
102,4,customs_hub_hold,6.12,55.1,OK,False
103,4,customs_hub_hold,6.1,52.7,OK,False
104,4,customs_hub_hold,6.01,55.8,OK,False
105,4,customs_hub_hold,5.96,52.7,OK,False
106,4,customs_hub_hold,6.09,54.6,OK,False
107,4,customs_hub_hold,5.8,53.9,OK,False
108,4,customs_hub_hold,5.9,53.0,OK,False
109,4,customs_hub_hold,6.06,52.6,OK,False
110,4,customs_hub_hold,5.94,55.5,OK,False
111,4,customs_hub_hold,5.81,53.2,OK,False
112,4,customs_hub_hold,5.91,55.4,OK,False
113,4,customs_hub_hold,5.82,53.9,OK,False
114,4,customs_hub_hold,5.99,53.4,OK,False
115,4,customs_hub_hold,5.86,54.7,OK,False
116,4,customs_hub_hold,6.09,56.4,OK,False
117,4,customs_hub_hold,5.84,57.5,OK,False
118,4,customs_hub_hold,5.92,56.5,OK,False
119,4,customs_hub_hold,6.08,56.8,OK,False
120,4,customs_hub_hold,5.82,52.3,OK,False
121,4,customs_hub_hold,5.8,55.7,OK,False
122,4,customs_hub_hold,6.0,57.9,OK,False
123,4,customs_hub_hold,5.87,57.7,OK,False
124,4,customs_hub_hold,5.95,53.6,OK,False
125,4,customs_hub_hold,5.91,55.6,OK,False
126,4,customs_hub_hold,6.19,55.3,OK,False
127,4,customs_hub_hold,5.86,56.1,OK,False
128,4,customs_hub_hold,6.01,57.5,OK,False
129,4,customs_hub_hold,6.09,56.1,OK,False
130,4,customs_hub_hold,6.15,54.3,OK,False
131,4,customs_hub_hold,6.17,52.1,OK,False
132,4,customs_hub_hold,5.97,52.2,OK,False
133,4,customs_hub_hold,6.11,52.6,OK,False
134,4,customs_hub_hold,5.85,54.7,OK,False
135,4,last_mile_delivery,5.12,50.1,OK,False
136,4,last_mile_delivery,4.92,48.5,OK,False
137,4,last_mile_delivery,4.85,47.3,OK,False
138,4,last_mile_delivery,5.06,45.8,OK,False
139,4,last_mile_delivery,5.07,45.4,OK,False
140,4,last_mile_delivery,5.09,46.6,OK,False
141,4,last_mile_delivery,4.97,46.0,OK,False
142,4,last_mile_delivery,4.97,45.7,OK,False
143,4,last_mile_delivery,4.81,48.7,OK,False
144,4,last_mile_delivery,4.86,48.7,OK,False
145,4,last_mile_delivery,4.82,46.1,OK,False
146,4,last_mile_delivery,5.03,46.9,OK,False
147,4,last_mile_delivery,4.93,46.5,OK,False
148,4,last_mile_delivery,5.13,46.8,OK,False
149,4,last_mile_delivery,4.86,50.8,OK,False
150,4,last_mile_delivery,5.03,50.0,OK,False
151,4,last_mile_delivery,5.0,46.9,OK,False
152,4,last_mile_delivery,4.93,50.9,OK,False
153,4,last_mile_delivery,5.02,46.2,OK,False
154,4,last_mile_delivery,4.94,49.8,OK,False
155,4,last_mile_delivery,5.14,46.3,OK,False
156,4,last_mile_delivery,5.02,49.0,OK,False
157,4,last_mile_delivery,4.83,46.5,OK,False
158,4,last_mile_delivery,4.81,47.0,OK,False
159,4,last_mile_delivery,4.99,48.2,OK,False
160,4,last_mile_delivery,4.89,46.7,OK,False
161,4,last_mile_delivery,5.0,46.8,OK,False
162,4,last_mile_delivery,4.99,46.4,OK,False
163,4,last_mile_delivery,4.97,47.1,OK,False
164,4,last_mile_delivery,5.18,46.6,OK,False
0,5,cold_storage_loading,4.15,47.2,OK,False
1,5,cold_storage_loading,3.88,42.8,OK,False
2,5,cold_storage_loading,3.83,45.9,OK,False
3,5,cold_storage_loading,3.82,44.4,OK,False
4,5,cold_storage_loading,4.08,44.9,OK,False
5,5,cold_storage_loading,3.99,42.1,OK,False
6,5,cold_storage_loading,3.95,47.3,OK,False
7,5,cold_storage_loading,4.16,44.8,OK,False
8,5,cold_storage_loading,4.13,44.8,OK,False
9,5,cold_storage_loading,3.99,45.8,OK,False
10,5,cold_storage_loading,4.05,46.8,OK,False
11,5,cold_storage_loading,4.06,45.2,OK,False
12,5,cold_storage_loading,3.88,47.1,OK,False
13,5,cold_storage_loading,4.17,45.3,OK,False
14,5,cold_storage_loading,4.0,42.6,OK,False
15,5,cold_storage_loading,3.9,44.5,OK,False
16,5,cold_storage_loading,3.82,47.6,OK,False
17,5,cold_storage_loading,3.9,46.7,OK,False
18,5,cold_storage_loading,3.92,45.3,OK,False
19,5,cold_storage_loading,3.8,47.1,OK,False
20,5,cold_storage_loading,4.18,42.4,OK,False
21,5,cold_storage_loading,4.15,44.8,OK,False
22,5,cold_storage_loading,4.0,45.0,OK,False
23,5,cold_storage_loading,4.06,47.7,OK,False
24,5,cold_storage_loading,3.89,42.6,OK,False
25,5,cold_storage_loading,3.97,45.4,OK,False
26,5,cold_storage_loading,3.97,44.1,OK,False
27,5,cold_storage_loading,3.93,47.9,OK,False
28,5,cold_storage_loading,3.96,44.0,OK,False
29,5,cold_storage_loading,4.04,46.7,OK,False
30,5,highway_transit,4.81,51.6,OK,False
31,5,highway_transit,5.08,50.6,OK,False
32,5,highway_transit,4.8,48.1,OK,False
33,5,highway_transit,5.12,48.8,OK,False
34,5,highway_transit,5.15,52.4,OK,False
35,5,highway_transit,5.01,52.6,OK,False
36,5,highway_transit,4.91,51.9,OK,False
37,5,highway_transit,4.98,47.2,OK,False
38,5,highway_transit,4.85,47.2,OK,False
39,5,highway_transit,4.95,49.9,OK,False
40,5,highway_transit,4.84,49.4,OK,False
41,5,highway_transit,4.83,50.1,OK,False
42,5,highway_transit,5.17,50.9,OK,False
43,5,highway_transit,5.18,50.7,OK,False
44,5,highway_transit,4.88,50.0,OK,False
45,5,highway_transit,5.14,51.6,OK,False
46,5,highway_transit,5.03,52.3,OK,False
47,5,highway_transit,5.03,47.5,OK,False
48,5,highway_transit,5.02,50.0,OK,False
49,5,highway_transit,5.1,47.8,OK,False
50,5,highway_transit,4.88,51.9,OK,False
51,5,highway_transit,5.15,48.6,OK,False
52,5,highway_transit,4.96,47.3,OK,False
53,5,highway_transit,4.97,47.5,OK,False
54,5,highway_transit,5.06,48.6,OK,False
55,5,highway_transit,5.03,47.1,OK,False
56,5,highway_transit,4.96,50.7,OK,False
57,5,highway_transit,4.96,47.7,OK,False
58,5,highway_transit,5.14,47.1,OK,False
59,5,highway_transit,4.81,51.3,OK,False
60,5,highway_transit,4.84,49.0,OK,False
61,5,highway_transit,5.1,50.7,OK,False
62,5,highway_transit,4.82,49.5,OK,False
63,5,highway_transit,4.82,47.9,OK,False
64,5,highway_transit,4.87,52.6,OK,False
65,5,highway_transit,4.87,52.2,OK,False
66,5,highway_transit,5.02,49.2,OK,False
67,5,highway_transit,5.02,49.8,OK,False
68,5,highway_transit,4.95,50.8,OK,False
69,5,highway_transit,4.8,51.1,OK,False
70,5,highway_transit,5.02,48.3,OK,False
71,5,highway_transit,5.11,48.5,OK,False
72,5,highway_transit,5.09,47.6,OK,False
73,5,highway_transit,4.84,49.3,OK,False
74,5,highway_transit,4.8,48.5,OK,False
75,5,highway_transit,5.06,51.2,OK,False
76,5,highway_transit,5.01,50.0,OK,False
77,5,highway_transit,4.92,52.3,OK,False
78,5,highway_transit,5.16,49.9,OK,False
79,5,highway_transit,4.8,48.4,OK,False
80,5,highway_transit,5.03,49.2,OK,False
81,5,highway_transit,4.91,49.4,OK,False
82,5,highway_transit,5.07,47.1,OK,False
83,5,highway_transit,5.03,50.7,OK,False
84,5,highway_transit,4.99,48.6,OK,False
85,5,highway_transit,5.18,52.0,OK,False
86,5,highway_transit,5.03,47.2,OK,False
87,5,highway_transit,4.95,48.6,OK,False
88,5,highway_transit,5.13,52.4,OK,False
89,5,highway_transit,5.1,48.4,OK,False
90,5,customs_hub_hold,5.93,56.4,OK,False
91,5,customs_hub_hold,6.11,55.9,OK,False
92,5,customs_hub_hold,6.03,57.9,OK,False
93,5,customs_hub_hold,6.19,55.3,OK,False
94,5,customs_hub_hold,5.91,54.2,OK,False
95,5,customs_hub_hold,6.1,56.6,OK,False
96,5,customs_hub_hold,6.04,56.0,OK,False
97,5,customs_hub_hold,5.81,54.0,OK,False
98,5,customs_hub_hold,5.97,53.2,OK,False
99,5,customs_hub_hold,5.83,56.9,OK,False
100,5,customs_hub_hold,6.05,53.7,OK,False
101,5,customs_hub_hold,5.97,52.0,OK,False
102,5,customs_hub_hold,6.1,55.7,OK,False
103,5,customs_hub_hold,5.91,57.9,OK,False
104,5,customs_hub_hold,6.08,55.6,OK,False
105,5,customs_hub_hold,6.0,54.2,OK,False
106,5,customs_hub_hold,5.98,56.4,OK,False
107,5,customs_hub_hold,6.13,52.7,OK,False
108,5,customs_hub_hold,5.96,54.4,OK,False
109,5,customs_hub_hold,5.99,57.6,OK,False
110,5,customs_hub_hold,5.94,57.7,OK,False
111,5,customs_hub_hold,5.96,53.5,OK,False
112,5,customs_hub_hold,5.92,55.9,OK,False
113,5,customs_hub_hold,5.89,54.2,OK,False
114,5,customs_hub_hold,5.82,55.6,OK,False
115,5,customs_hub_hold,5.84,53.7,OK,False
116,5,customs_hub_hold,5.98,53.0,OK,False
117,5,customs_hub_hold,6.05,53.4,OK,False
118,5,customs_hub_hold,6.15,54.8,OK,False
119,5,customs_hub_hold,6.15,56.5,OK,False
120,5,customs_hub_hold,6.16,52.2,OK,False
121,5,customs_hub_hold,5.8,54.6,OK,False
122,5,customs_hub_hold,5.88,53.2,OK,False
123,5,customs_hub_hold,6.07,57.8,OK,False
124,5,customs_hub_hold,6.07,55.5,OK,False
125,5,customs_hub_hold,6.19,53.5,OK,False
126,5,customs_hub_hold,5.97,57.1,OK,False
127,5,customs_hub_hold,5.84,52.1,OK,False
128,5,customs_hub_hold,5.81,57.2,OK,False
129,5,customs_hub_hold,5.91,57.3,OK,False
130,5,customs_hub_hold,5.82,56.2,OK,False
131,5,customs_hub_hold,6.01,53.8,OK,False
132,5,customs_hub_hold,5.96,57.9,OK,False
133,5,customs_hub_hold,6.07,53.1,OK,False
134,5,customs_hub_hold,5.98,55.2,OK,False
135,5,last_mile_delivery,5.1,49.7,OK,False
136,5,last_mile_delivery,5.18,47.7,OK,False
137,5,last_mile_delivery,5.11,46.9,OK,False
138,5,last_mile_delivery,4.89,49.0,OK,False
139,5,last_mile_delivery,5.02,47.8,OK,False
140,5,last_mile_delivery,4.88,48.5,OK,False
141,5,last_mile_delivery,5.16,45.1,OK,False
142,5,last_mile_delivery,5.03,50.2,OK,False
143,5,last_mile_delivery,5.16,46.8,OK,False
144,5,last_mile_delivery,4.91,49.1,OK,False
145,5,last_mile_delivery,4.86,47.7,OK,False
146,5,last_mile_delivery,4.97,47.2,OK,False
147,5,last_mile_delivery,5.08,45.2,OK,False
148,5,last_mile_delivery,4.83,49.9,OK,False
149,5,last_mile_delivery,4.81,45.9,OK,False
150,5,last_mile_delivery,4.87,47.9,OK,False
151,5,last_mile_delivery,5.05,50.2,OK,False
152,5,last_mile_delivery,4.81,47.7,OK,False
153,5,last_mile_delivery,5.11,45.8,OK,False
154,5,last_mile_delivery,4.94,46.5,OK,False
155,5,last_mile_delivery,4.96,47.6,OK,False
156,5,last_mile_delivery,5.11,50.0,OK,False
157,5,last_mile_delivery,5.09,46.7,OK,False
158,5,last_mile_delivery,4.93,50.5,OK,False
159,5,last_mile_delivery,4.82,49.0,OK,False
160,5,last_mile_delivery,4.83,48.1,OK,False
161,5,last_mile_delivery,4.85,46.1,OK,False
162,5,last_mile_delivery,5.12,50.9,OK,False
163,5,last_mile_delivery,5.06,47.8,OK,False
164,5,last_mile_delivery,5.14,47.0,OK,False
0,6,cold_storage_loading,4.14,43.3,OK,False
1,6,cold_storage_loading,3.99,44.3,OK,False
2,6,cold_storage_loading,4.09,45.2,OK,False
3,6,cold_storage_loading,3.89,44.1,OK,False
4,6,cold_storage_loading,3.83,45.2,OK,False
5,6,cold_storage_loading,4.08,44.8,OK,False
6,6,cold_storage_loading,3.82,42.5,OK,False
7,6,cold_storage_loading,4.18,44.3,OK,False
8,6,cold_storage_loading,4.13,43.1,OK,False
9,6,cold_storage_loading,4.15,47.2,OK,False
10,6,cold_storage_loading,4.03,45.5,OK,False
11,6,cold_storage_loading,3.9,43.3,OK,False
12,6,cold_storage_loading,3.91,47.7,OK,False
13,6,cold_storage_loading,3.99,46.1,OK,False
14,6,cold_storage_loading,4.13,44.2,OK,False
15,6,cold_storage_loading,4.0,47.4,OK,False
16,6,cold_storage_loading,3.89,45.4,OK,False
17,6,cold_storage_loading,3.92,47.5,OK,False
18,6,cold_storage_loading,3.93,44.9,OK,False
19,6,cold_storage_loading,3.88,47.2,OK,False
20,6,cold_storage_loading,3.87,47.0,OK,False
21,6,cold_storage_loading,4.07,43.1,OK,False
22,6,cold_storage_loading,3.88,44.9,OK,False
23,6,cold_storage_loading,4.14,46.3,OK,False
24,6,cold_storage_loading,4.19,45.4,OK,False
25,6,cold_storage_loading,4.06,42.2,OK,False
26,6,cold_storage_loading,4.07,45.3,OK,False
27,6,cold_storage_loading,3.82,43.5,OK,False
28,6,cold_storage_loading,3.94,43.2,OK,False
29,6,cold_storage_loading,3.89,45.1,OK,False
30,6,highway_transit,4.85,47.3,OK,False
31,6,highway_transit,4.91,48.5,OK,False
32,6,highway_transit,5.04,52.2,OK,False
33,6,highway_transit,5.09,51.7,OK,False
34,6,highway_transit,4.82,47.9,OK,False
35,6,highway_transit,4.84,48.5,OK,False
36,6,highway_transit,4.96,52.6,OK,False
37,6,highway_transit,4.87,48.3,OK,False
38,6,highway_transit,5.1,49.5,OK,False
39,6,highway_transit,5.14,50.2,OK,False
40,6,highway_transit,4.9,50.3,OK,False
41,6,highway_transit,5.09,49.8,OK,False
42,6,highway_transit,4.99,49.0,OK,False
43,6,highway_transit,4.95,52.5,OK,False
44,6,highway_transit,4.83,47.0,OK,False
45,6,highway_transit,4.86,49.7,OK,False
46,6,highway_transit,4.85,47.5,OK,False
47,6,highway_transit,5.17,50.0,OK,False
48,6,highway_transit,4.97,49.4,OK,False
49,6,highway_transit,5.16,47.4,OK,False
50,6,highway_transit,4.92,47.3,OK,False
51,6,highway_transit,5.14,51.6,OK,False
52,6,highway_transit,5.03,51.1,OK,False
53,6,highway_transit,4.82,52.9,OK,False
54,6,highway_transit,4.99,49.2,OK,False
55,6,highway_transit,5.17,49.8,OK,False
56,6,highway_transit,4.94,52.5,OK,False
57,6,highway_transit,4.86,50.8,OK,False
58,6,highway_transit,5.17,48.6,OK,False
59,6,highway_transit,4.85,49.2,OK,False
60,6,highway_transit,4.97,47.0,OK,False
61,6,highway_transit,5.0,52.5,OK,False
62,6,highway_transit,5.05,48.8,OK,False
63,6,highway_transit,5.05,50.2,OK,False
64,6,highway_transit,4.95,48.5,OK,False
65,6,highway_transit,5.19,49.0,OK,False
66,6,highway_transit,4.89,51.9,OK,False
67,6,highway_transit,4.89,52.2,OK,False
68,6,highway_transit,5.14,49.3,OK,False
69,6,highway_transit,5.12,49.1,OK,False
70,6,highway_transit,4.89,50.4,OK,False
71,6,highway_transit,4.89,48.8,OK,False
72,6,highway_transit,4.96,49.7,OK,False
73,6,highway_transit,4.81,51.1,OK,False
74,6,highway_transit,4.96,47.6,OK,False
75,6,highway_transit,4.9,48.3,OK,False
76,6,highway_transit,4.93,49.4,OK,False
77,6,highway_transit,5.01,48.7,OK,False
78,6,highway_transit,4.86,50.2,OK,False
79,6,highway_transit,4.88,50.8,OK,False
80,6,highway_transit,5.1,49.5,OK,False
81,6,highway_transit,5.05,52.0,OK,False
82,6,highway_transit,4.87,52.7,OK,False
83,6,highway_transit,4.93,52.5,OK,False
84,6,highway_transit,4.92,52.1,OK,False
85,6,highway_transit,4.88,47.0,OK,False
86,6,highway_transit,4.93,51.9,OK,False
87,6,highway_transit,4.98,48.0,OK,False
88,6,highway_transit,4.9,52.7,OK,False
89,6,highway_transit,4.92,52.0,OK,False
90,6,customs_hub_hold,5.89,55.8,OK,False
91,6,customs_hub_hold,5.81,54.7,OK,False
92,6,customs_hub_hold,5.85,52.8,OK,False
93,6,customs_hub_hold,6.15,57.3,OK,False
94,6,customs_hub_hold,6.04,54.5,OK,False
95,6,customs_hub_hold,6.08,53.0,OK,False
96,6,customs_hub_hold,5.98,54.4,OK,False
97,6,customs_hub_hold,6.09,53.2,OK,False
98,6,customs_hub_hold,6.07,55.7,OK,False
99,6,customs_hub_hold,6.1,55.9,OK,False
100,6,customs_hub_hold,6.19,53.9,OK,False
101,6,customs_hub_hold,5.9,52.0,OK,False
102,6,customs_hub_hold,6.08,57.0,OK,False
103,6,customs_hub_hold,6.05,56.4,OK,False
104,6,customs_hub_hold,6.15,54.7,OK,False
105,6,customs_hub_hold,6.04,55.7,OK,False
106,6,customs_hub_hold,5.87,52.2,OK,False
107,6,customs_hub_hold,6.13,52.2,OK,False
108,6,customs_hub_hold,5.95,56.5,OK,False
109,6,customs_hub_hold,5.92,55.9,OK,False
110,6,customs_hub_hold,6.01,53.9,OK,False
111,6,customs_hub_hold,6.18,53.8,OK,False
112,6,customs_hub_hold,5.93,56.4,OK,False
113,6,customs_hub_hold,5.96,54.5,OK,False
114,6,customs_hub_hold,6.12,57.1,OK,False
115,6,customs_hub_hold,5.82,52.7,OK,False
116,6,customs_hub_hold,5.87,55.6,OK,False
117,6,customs_hub_hold,5.86,54.6,OK,False
118,6,customs_hub_hold,5.98,53.1,OK,False
119,6,customs_hub_hold,5.82,56.2,OK,False
120,6,customs_hub_hold,6.03,52.1,OK,False
121,6,customs_hub_hold,5.8,54.2,OK,False
122,6,customs_hub_hold,5.83,55.2,OK,False
123,6,customs_hub_hold,5.94,57.2,OK,False
124,6,customs_hub_hold,6.19,57.4,OK,False
125,6,customs_hub_hold,6.0,56.7,OK,False
126,6,customs_hub_hold,6.15,53.6,OK,False
127,6,customs_hub_hold,5.82,54.8,OK,False
128,6,customs_hub_hold,6.08,56.9,OK,False
129,6,customs_hub_hold,5.8,52.5,OK,False
130,6,customs_hub_hold,5.96,52.1,OK,False
131,6,customs_hub_hold,5.92,55.5,OK,False
132,6,customs_hub_hold,6.02,57.6,OK,False
133,6,customs_hub_hold,6.03,52.9,OK,False
134,6,customs_hub_hold,6.04,55.7,OK,False
135,6,last_mile_delivery,5.08,49.3,OK,False
136,6,last_mile_delivery,5.11,46.9,OK,False
137,6,last_mile_delivery,5.04,45.8,OK,False
138,6,last_mile_delivery,5.12,46.2,OK,False
139,6,last_mile_delivery,5.04,50.9,OK,False
140,6,last_mile_delivery,5.0,50.4,OK,False
141,6,last_mile_delivery,5.02,49.5,OK,False
142,6,last_mile_delivery,5.09,48.7,OK,False
143,6,last_mile_delivery,5.18,50.9,OK,False
144,6,last_mile_delivery,4.89,50.2,OK,False
145,6,last_mile_delivery,4.83,49.3,OK,False
146,6,last_mile_delivery,4.91,47.5,OK,False
147,6,last_mile_delivery,4.83,49.9,OK,False
148,6,last_mile_delivery,4.86,47.7,OK,False
149,6,last_mile_delivery,5.09,47.7,OK,False
150,6,last_mile_delivery,5.11,45.8,OK,False
151,6,last_mile_delivery,5.1,47.5,OK,False
152,6,last_mile_delivery,5.16,45.2,OK,False
153,6,last_mile_delivery,5.13,46.1,OK,False
154,6,last_mile_delivery,4.94,49.2,OK,False
155,6,last_mile_delivery,5.11,49.6,OK,False
156,6,last_mile_delivery,5.13,45.0,OK,False
157,6,last_mile_delivery,4.88,46.9,OK,False
158,6,last_mile_delivery,5.05,47.3,OK,False
159,6,last_mile_delivery,5.05,49.8,OK,False
160,6,last_mile_delivery,5.1,50.2,OK,False
161,6,last_mile_delivery,5.1,50.7,OK,False
162,6,last_mile_delivery,4.85,49.4,OK,False
163,6,last_mile_delivery,4.82,48.5,OK,False
164,6,last_mile_delivery,5.1,47.4,OK,False
0,7,cold_storage_loading,4.13,45.4,OK,False
1,7,cold_storage_loading,4.1,45.8,OK,False
2,7,cold_storage_loading,3.88,44.5,OK,False
3,7,cold_storage_loading,3.96,43.1,OK,False
4,7,cold_storage_loading,3.98,46.2,OK,False
5,7,cold_storage_loading,4.17,46.8,OK,False
6,7,cold_storage_loading,4.09,43.7,OK,False
7,7,cold_storage_loading,4.13,43.8,OK,False
8,7,cold_storage_loading,4.06,46.7,OK,False
9,7,cold_storage_loading,3.84,43.3,OK,False
10,7,cold_storage_loading,4.08,44.2,OK,False
11,7,cold_storage_loading,4.07,47.4,OK,False
12,7,cold_storage_loading,3.87,43.0,OK,False
13,7,cold_storage_loading,3.81,46.2,OK,False
14,7,cold_storage_loading,3.93,45.1,OK,False
15,7,cold_storage_loading,4.1,44.3,OK,False
16,7,cold_storage_loading,3.96,42.5,OK,False
17,7,cold_storage_loading,3.94,43.0,OK,False
18,7,cold_storage_loading,4.01,43.8,OK,False
19,7,cold_storage_loading,3.96,46.6,OK,False
20,7,cold_storage_loading,3.89,46.3,OK,False
21,7,cold_storage_loading,4.06,47.4,OK,False
22,7,cold_storage_loading,4.16,45.5,OK,False
23,7,cold_storage_loading,4.15,45.6,OK,False
24,7,cold_storage_loading,4.02,47.5,OK,False
25,7,cold_storage_loading,4.08,45.0,OK,False
26,7,cold_storage_loading,4.17,47.2,OK,False
27,7,cold_storage_loading,4.18,44.4,OK,False
28,7,cold_storage_loading,3.85,47.7,OK,False
29,7,cold_storage_loading,4.07,43.5,OK,False
30,7,highway_transit,4.96,49.7,OK,False
31,7,highway_transit,5.14,47.1,OK,False
32,7,highway_transit,4.88,49.6,OK,False
33,7,highway_transit,5.13,47.9,OK,False
34,7,highway_transit,4.82,48.7,OK,False
35,7,highway_transit,5.0,50.4,OK,False
36,7,highway_transit,4.94,47.3,OK,False
37,7,highway_transit,5.16,49.4,OK,False
38,7,highway_transit,4.95,51.8,OK,False
39,7,highway_transit,4.86,50.5,OK,False
40,7,highway_transit,4.96,50.5,OK,False
41,7,highway_transit,4.95,48.8,OK,False
42,7,highway_transit,4.88,47.8,OK,False
43,7,highway_transit,5.05,48.3,OK,False
44,7,highway_transit,5.18,50.0,OK,False
45,7,highway_transit,4.98,48.5,OK,False
46,7,highway_transit,5.0,48.7,OK,False
47,7,highway_transit,4.84,52.5,OK,False
48,7,highway_transit,4.92,48.8,OK,False
49,7,highway_transit,4.82,47.7,OK,False
50,7,highway_transit,5.03,48.0,OK,False
51,7,highway_transit,5.13,48.6,OK,False
52,7,highway_transit,5.17,48.2,OK,False
53,7,highway_transit,5.0,47.0,OK,False
54,7,highway_transit,4.99,49.1,OK,False
55,7,highway_transit,4.84,51.8,OK,False
56,7,highway_transit,4.85,48.3,OK,False
57,7,highway_transit,5.16,47.2,OK,False
58,7,highway_transit,5.13,49.4,OK,False
59,7,highway_transit,4.96,47.8,OK,False
60,7,highway_transit,5.03,51.0,OK,False
61,7,highway_transit,4.9,48.3,OK,False
62,7,highway_transit,4.88,48.1,OK,False
63,7,highway_transit,4.88,52.5,OK,False
64,7,highway_transit,5.03,51.1,OK,False
65,7,highway_transit,5.11,51.1,OK,False
66,7,highway_transit,5.16,48.6,OK,False
67,7,highway_transit,4.83,49.3,OK,False
68,7,highway_transit,4.86,47.8,OK,False
69,7,highway_transit,5.04,47.8,OK,False
70,7,highway_transit,5.16,47.2,OK,False
71,7,highway_transit,5.14,49.1,OK,False
72,7,highway_transit,4.9,52.5,OK,False
73,7,highway_transit,5.11,52.9,OK,False
74,7,highway_transit,5.12,52.0,OK,False
75,7,highway_transit,5.14,51.4,OK,False
76,7,highway_transit,4.92,48.8,OK,False
77,7,highway_transit,5.17,50.4,OK,False
78,7,highway_transit,4.96,50.5,OK,False
79,7,highway_transit,4.96,47.9,OK,False
80,7,highway_transit,4.84,49.8,OK,False
81,7,highway_transit,4.86,48.6,OK,False
82,7,highway_transit,5.07,47.0,OK,False
83,7,highway_transit,4.83,48.3,OK,False
84,7,highway_transit,4.85,49.6,OK,False
85,7,highway_transit,5.05,48.0,OK,False
86,7,highway_transit,4.83,50.6,OK,False
87,7,highway_transit,5.01,52.7,OK,False
88,7,highway_transit,5.14,52.3,OK,False
89,7,highway_transit,5.14,49.6,OK,False
90,7,customs_hub_hold,6.18,55.2,OK,False
91,7,customs_hub_hold,5.98,52.8,OK,False
92,7,customs_hub_hold,6.07,53.7,OK,False
93,7,customs_hub_hold,6.04,53.3,OK,False
94,7,customs_hub_hold,6.17,54.8,OK,False
95,7,customs_hub_hold,6.06,54.7,OK,False
96,7,customs_hub_hold,5.92,52.8,OK,False
97,7,customs_hub_hold,6.04,52.4,OK,False
98,7,customs_hub_hold,6.17,52.2,OK,False
99,7,customs_hub_hold,6.04,54.2,OK,False
100,7,customs_hub_hold,6.0,54.8,OK,False
101,7,customs_hub_hold,6.16,52.0,OK,False
102,7,customs_hub_hold,5.99,57.6,OK,False
103,7,customs_hub_hold,5.86,54.9,OK,False
104,7,customs_hub_hold,6.15,54.5,OK,False
105,7,customs_hub_hold,6.08,57.2,OK,False
106,7,customs_hub_hold,6.09,54.7,OK,False
107,7,customs_hub_hold,6.13,57.0,OK,False
108,7,customs_hub_hold,6.01,57.9,OK,False
109,7,customs_hub_hold,5.92,54.9,OK,False
110,7,customs_hub_hold,6.01,56.1,OK,False
111,7,customs_hub_hold,5.93,53.4,OK,False
112,7,customs_hub_hold,6.01,56.9,OK,False
113,7,customs_hub_hold,6.1,54.8,OK,False
114,7,customs_hub_hold,5.95,53.3,OK,False
115,7,customs_hub_hold,5.87,57.7,OK,False
116,7,customs_hub_hold,6.16,52.2,OK,False
117,7,customs_hub_hold,6.07,55.8,OK,False
118,7,customs_hub_hold,6.14,56.7,OK,False
119,7,customs_hub_hold,5.89,55.9,OK,False
120,7,customs_hub_hold,5.97,52.0,OK,False
121,7,customs_hub_hold,5.8,53.1,OK,False
122,7,customs_hub_hold,6.18,56.5,OK,False
123,7,customs_hub_hold,6.14,57.3,OK,False
124,7,customs_hub_hold,5.91,53.3,OK,False
125,7,customs_hub_hold,5.81,54.6,OK,False
126,7,customs_hub_hold,5.93,55.4,OK,False
127,7,customs_hub_hold,5.8,56.8,OK,False
128,7,customs_hub_hold,5.88,56.6,OK,False
129,7,customs_hub_hold,6.02,53.0,OK,False
